133,444,925,20.75,108.75,0.0,0.305,0.0,Guangxi,21.44872,109.13916,87.55686945597749,4.128966115409237
134,444,926,20.75,109.0625,61000000.0,0.274,784.95,Guangdong,20.91444,110.09651,109.00446270648716,48.09432874152775
135,444,927,20.75,109.375,400000000.0,0.249,4676.65,Guangdong,20.91444,110.09651,77.18051683307893,48.09432874152775
136,444,928,20.75,109.6875,610000000.0,0.257,7380.69,Guangdong,20.91444,110.09651,46.272543011144045,48.09432874152775
137,444,929,20.75,110.0,8000000.0,0.286,107.64,Guangdong,20.91444,110.09651,20.855105391873103,48.09432874152775
138,444,930,20.75,110.3125,400000000.0,0.285,5309.04,Guangdong,20.91444,110.09651,28.951686490950458,48.09432874152775
139,444,931,20.75,110.625,900000000.0,0.298,12544.85,Guangdong,21.19169,110.39821,54.466837919202824,9.664322630932203
140,444,932,20.75,110.9375,900000000.0,0.329,13927.0,Guangdong,21.24475,110.4555,74.36521051992179,10.370871393282705
141,444,933,20.75,111.25,810000000.0,0.343,13059.19,Guangdong,21.51414,111.01356,88.4364447239808,18.893472677955376
142,444,934,20.75,111.5625,460000000.0,0.339,7408.24,Guangdong,21.51414,111.01356,102.27959770717915,18.893472677955376
143,444,935,20.75,111.875,240000000.0,0.333,3700.89,Guangdong,21.75229,111.61791,114.5898715181902,39.40484510613311
144,444,936,20.75,112.1875,220000000.0,0.329,3438.3,Guangdong,21.85829,111.98256,125.05160590911838,0.050086533468749465
145,444,937,20.75,112.5,29000000.0,0.324,442.2,Guangdong,21.85829,111.98256,134.3894437508792,0.050086533468749465
149,445,924,21.0,108.4375,160000000.0,0.317,2357.86,Guangxi,21.64348,108.38012,71.79814649218378,5.5352960395510165
150,445,925,21.0,108.75,19000000.0,0.292,260.58,Guangxi,21.44872,109.13916,64.16108963704262,4.128966115409237
151,445,926,21.0,109.0625,710000000.0,0.269,8971.92,Guangxi,21.44872,109.13916,50.52413517581611,4.128966115409237
152,445,927,21.0,109.375,900000000.0,0.24,10141.16,Guangdong,20.91444,110.09651,75.52254034064886,48.09432874152775
154,445,929,21.0,110.0,9000000.0,0.269,114.05,Guangdong,20.91444,110.09651,13.818242871464024,48.09432874152775
155,445,930,21.0,110.3125,590000000.0,0.254,7071.87,Guangdong,21.19169,110.39821,23.095258021272663,9.664322630932203
156,445,931,21.0,110.625,740000000.0,0.274,9512.22,Guangdong,21.19169,110.39821,31.74717539390189,9.664322630932203
157,445,932,21.0,110.9375,900000000.0,0.304,12842.05,Guangdong,21.44182,110.77824,51.82749833838801,28.925219535237662
158,445,933,21.0,111.25,900000000.0,0.324,13726.41,Guangdong,21.51414,111.01356,62.19913247667234,18.893472677955376
159,445,934,21.0,111.5625,900000000.0,0.326,13769.28,Guangdong,21.51414,111.01356,80.64992937356138,18.893472677955376
160,445,935,21.0,111.875,900000000.0,0.321,13617.12,Guangdong,21.75229,111.61791,87.78439024338309,39.40484510613311
161,445,936,21.0,112.1875,900000000.0,0.316,13368.21,Guangdong,21.85829,111.98256,97.76651506465574,0.050086533468749465
162,445,937,21.0,112.5,810000000.0,0.313,11888.66,Guangdong,21.86829,112.0067,109.21866631201553,2.774109620864208
163,445,938,21.0,112.8125,240000000.0,0.313,3589.33,Guangdong,21.86829,112.0067,127.58447363331345,2.774109620864208
164,445,939,21.0,113.125,0.0,0.312,0.0,Guangdong,22.14589,113.3642,129.79562514049215,25.910022034550103
168,446,924,21.25,108.4375,830000000.0,0.307,12030.37,Guangxi,21.64348,108.38012,44.154158380709994,5.5352960395510165
169,446,925,21.25,108.75,720000000.0,0.282,9586.65,Guangxi,21.47525,109.1175,45.55907762521256,0.7132845709878
170,446,926,21.25,109.0625,900000000.0,0.264,11134.84,Guangxi,21.44872,109.13916,23.479648012138334,4.128966115409237
171,446,927,21.25,109.375,900000000.0,0.231,9734.83,Guangxi,21.52909,109.4216,31.406207562823294,31.659317216014035
172,446,928,21.25,109.6875,670000000.0,0.233,7284.77,Guangdong,20.91444,110.09651,56.50667298135034,48.09432874152775
173,446,929,21.25,110.0,24000000.0,0.243,274.73,Guangdong,21.37708,110.25006,29.507194194795716,16.37444687056409
174,446,930,21.25,110.3125,120000000.0,0.239,1351.43,Guangdong,21.26331,110.33427,2.698156626629259,2.7285736845884885
175,446,931,21.25,110.625,430000000.0,0.243,4920.88,Guangdong,21.24475,110.4555,17.576065185927114,10.370871393282705
176,446,932,21.25,110.9375,900000000.0,0.266,11207.01,Guangdong,21.44182,110.77824,26.962895670356353,28.925219535237662
177,446,933,21.25,111.25,900000000.0,0.293,12363.46,Guangdong,21.51414,111.01356,38.23598797901684,18.893472677955376
178,446,934,21.25,111.5625,900000000.0,0.3,12700.52,Guangdong,21.75229,111.61791,56.14551473595755,39.40484510613311
179,446,935,21.25,111.875,900000000.0,0.302,12749.69,Guangdong,21.75229,111.61791,61.86185982986693,39.40484510613311
180,446,936,21.25,112.1875,900000000.0,0.299,12596.95,Guangdong,21.85829,111.98256,70.88167662492785,0.050086533468749465
181,446,937,21.25,112.5,900000000.0,0.299,12665.88,Guangdong,21.86829,112.0067,85.6104089478783,2.774109620864208
182,446,938,21.25,112.8125,900000000.0,0.302,12724.06,Guangdong,21.86829,112.0067,108.03154697780342,2.774109620864208
183,446,939,21.25,113.125,790000000.0,0.301,11203.91,Guangdong,22.14589,113.3642,102.63798951714824,25.910022034550103
184,446,940,21.25,113.4375,380000000.0,0.301,5300.8,Guangdong,22.14589,113.3642,99.90585597981581,25.910022034550103
188,447,923,21.5,108.125,480000000.0,0.272,6122.54,Guangxi,21.54792,107.97188,16.711107732824395,42.40018721819668
189,447,924,21.5,108.4375,790000000.0,0.303,11209.13,Guangxi,21.64348,108.38012,17.021870708747585,5.5352960395510165
190,447,925,21.5,108.75,880000000.0,0.285,11843.98,Guangxi,21.47525,109.1175,38.12339822978085,0.7132845709878
191,447,926,21.5,109.0625,600000000.0,0.272,7696.62,Guangxi,21.48112,109.12008,6.3165576238803895,0.021740206238381878
192,447,927,21.5,109.375,310000000.0,0.26,3796.97,Guangxi,21.52909,109.4216,5.8053136298860375,31.659317216014035
193,447,928,21.5,109.6875,580000000.0,0.232,6281.98,Guangxi,21.52909,109.4216,27.696188298917104,31.659317216014035
194,447,929,21.5,110.0,90000000.0,0.238,1009.32,Guangdong,21.37708,110.25006,29.268936613223527,16.37444687056409
195,447,930,21.5,110.3125,23000000.0,0.229,247.92,Guangdong,21.60962,110.28625,12.487838589318011,38.43792675144175
196,447,931,21.5,110.625,6000000.0,0.237,66.91,Guangdong,21.44182,110.77824,17.125928206972386,28.925219535237662
197,447,932,21.5,110.9375,180000000.0,0.234,1946.97,Guangdong,21.51414,111.01356,8.024160695494038,18.893472677955376
199,447,934,21.5,111.5625,580000000.0,0.266,7266.37,Guangdong,21.75229,111.61791,28.632094846852425,39.40484510613311
200,447,935,21.5,111.875,820000000.0,0.267,10316.96,Guangdong,21.75229,111.61791,38.64207872928227,39.40484510613311
201,447,936,21.5,112.1875,890000000.0,0.272,11417.27,Guangdong,21.86829,112.0067,45.011739253459375,2.774109620864208
202,447,937,21.5,112.5,880000000.0,0.272,11199.8,Guangdong,21.86829,112.0067,65.38404424038886,2.774109620864208
203,447,938,21.5,112.8125,850000000.0,0.281,11299.3,Guangdong,22.25156,112.7939,83.59169548179582,46.90389750610404
204,447,939,21.5,113.125,900000000.0,0.287,12074.1,Guangdong,22.14589,113.3642,75.94564331555614,25.910022034550103
205,447,940,21.5,113.4375,900000000.0,0.288,12147.43,Guangdong,22.14589,113.3642,72.21716523051096,25.910022034550103
206,447,941,21.5,113.75,630000000.0,0.292,8651.95,Guangdong,22.14589,113.3642,82.12217534535216,25.910022034550103
207,447,942,21.5,114.0625,200000000.0,0.298,2805.72,Guangdong,22.27073,113.57668,99.2845284075551,0.005018677254187375
208,447,943,21.5,114.375,130000000.0,0.306,1796.76,Guangdong,22.52291,114.05454,118.4427221221397,2.2707866520032303
209,447,944,21.5,114.6875,0.0,0.315,0.0,Guangdong,22.55786,114.23748,126.44422144052305,18.517812351255653
210,448,920,21.75,107.1875,13000000.0,0.179,109.5,Guangxi,22.14016,107.07668,44.864169966152566,39.61572619387553
211,448,921,21.75,107.5,25000000.0,0.112,131.59,Guangxi,21.54792,107.97188,53.69700420904259,42.40018721819668
212,448,922,21.75,107.8125,1000000.0,0.086,4.06,Guangxi,21.54792,107.97188,27.86116100514384,42.40018721819668
213,448,923,21.75,108.125,5000000.0,0.188,44.18,Guangxi,21.76913,108.35342,23.685108224622496,9.148112446905523
214,448,924,21.75,108.4375,300000000.0,0.308,4388.67,Guangxi,21.76913,108.35342,8.939868076241595,9.148112446905523
215,448,925,21.75,108.75,250000000.0,0.306,3556.55,Guangxi,21.93854,108.6569,23.061871703387965,4.611445955267844
216,448,926,21.75,109.0625,3000000.0,0.292,41.23,Guangxi,21.66089,109.20725,17.939053426432743,21.920825852287237
217,448,927,21.75,109.375,26000000.0,0.267,326.64,Guangxi,21.66089,109.20725,19.96303686581287,21.920825852287237
218,448,928,21.75,109.6875,65000000.0,0.245,750.38,Guangxi,21.52909,109.4216,36.86059702425461,31.659317216014035
